trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
other,developers,utility,none,unknown,api_dev,1,44,2023,2023-12-19,114,0,AI Enhanced UI Kits
productivity,developers,ai_assistant,none,unknown,chat_voice,1,36,2023,2023-12-19,1,0,GPTURER
other,consumers,ai_generator,none,unknown,other,1,54,2023,2023-12-19,2,0,My Personal Coloring Pages
other,consumers,ai_generator,none,unknown,other,1,54,2023,2023-12-19,110,0,RingleDingle
creator,consumers,ai_generator,none,unknown,chat_voice,1,49,2023,2023-12-19,132,0,Video Assistant by muse.ai
other,other,social_feed,shareable_output,unknown,web,1,58,2023,2023-12-19,275,1,AI Clips
other,businesses,utility,none,unknown,web,1,36,2023,2023-12-19,173,0,AI Contract Analysis
creator,consumers,ai_assistant,none,unknown,chat_voice,1,46,2023,2023-12-19,35,0,ChatAvatar.Me
other,businesses,ai_generator,invite_collab,unknown,other,1,45,2023,2023-12-19,101,0,RightJoin AI Mock Interviews
other,consumers,tracker,none,subscription,other,1,59,2023,2023-12-19,282,1,MealByMeal
productivity,students,ai_generator,none,unknown,chat_voice,1,39,2023,2023-12-19,101,0,SciPub+
finance,other,tracker,shareable_output,unknown,other,1,42,2023,2023-12-19,125,0,News Sentinel by Blockbrain
other,developers,ai_assistant,none,unknown,chat_voice,1,52,2023,2023-12-19,8,0,Gali AI
productivity,other,utility,none,unknown,chat_voice,1,51,2023,2023-12-19,3,0,Askabook
other,other,ai_generator,none,unknown,web,1,36,2023,2023-12-19,175,0,Korus
creator,students,utility,none,freemium,other,1,36,2023,2023-12-19,51,0,MyMap Visual Story
other,developers,utility,none,unknown,api_dev,1,39,2023,2023-12-19,1,0,GPT Login
productivity,other,utility,none,unknown,other,1,47,2023,2023-12-19,2,0,SEC GPT
productivity,developers,ai_generator,none,unknown,api_dev,1,48,2023,2023-12-19,172,0,Autonoma
other,other,utility,none,unknown,other,1,34,2023,2023-12-19,1,0,Seamless
finance,other,utility,none,unknown,other,1,51,2023,2023-12-19,1,0,vAI - Don’t Buy Ads - Use This Instead
other,consumers,ai_generator,none,unknown,other,1,56,2023,2023-12-19,595,1,Creatify AI
finance,businesses,utility,none,unknown,web,1,52,2023,2023-12-19,80,0,Simpla AI
other,developers,utility,none,unknown,web,1,57,2023,2023-12-19,11,0,Web to WordPress AI
other,other,social_feed,none,unknown,browser_ext,1,53,2023,2023-12-19,6,0,Writetone: AI Writing Assistant
other,developers,utility,none,unknown,api_dev,1,51,2023,2023-12-19,6,0,novita.ai Remove Background
creator,consumers,utility,none,unknown,web,1,29,2023,2023-12-19,1,0,SecurePipeline-platform for tech experts
other,other,utility,none,unknown,other,1,16,2023,2023-12-19,3,0,Kiru.ai
mental_health,other,utility,none,freemium,web,1,47,2023,2023-12-19,1,0,Arcs Work
other,consumers,ai_generator,none,unknown,web,1,64,2023,2023-12-19,1,0,Booqs
other,consumers,utility,none,subscription,other,1,40,2023,2023-12-18,2,0,LowerEBill
productivity,students,social_feed,shareable_output,freemium,other,1,42,2023,2023-12-18,0,0,SumsItUp!
dating_social,other,utility,none,unknown,other,1,52,2023,2023-12-18,209,0,PONS.ai
finance,other,utility,none,unknown,other,1,30,2023,2023-12-18,1,0,SurferPips AI
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,52,2023,2023-12-18,115,0,IXORD Notes AI
other,other,ai_generator,none,unknown,chat_voice,1,29,2023,2023-12-18,6,0,ChatGpt Content Detector
other,consumers,ai_generator,none,unknown,other,1,35,2023,2023-12-18,1,0,Ho Ho Hello!
other,other,social_feed,none,unknown,other,1,38,2023,2023-12-18,245,1,CopyNinja - AI Copywriter for Shopify
productivity,other,utility,none,unknown,browser_ext,1,52,2023,2023-12-18,216,0,Pixplain by Merlin AI
productivity,other,marketplace,none,freemium,browser_ext,1,46,2023,2023-12-18,4,0,Prompt Dress
ai_agents,businesses,ai_generator,none,unknown,chat_voice,1,37,2023,2023-12-18,109,0,Neexa AI
other,consumers,ai_assistant,none,unknown,chat_voice,1,31,2023,2023-12-18,53,0,AI Santa
productivity,other,ai_generator,none,unknown,other,1,44,2023,2023-12-18,1,0,FastAi
dating_social,consumers,ai_assistant,none,freemium,chat_voice,1,45,2023,2023-12-18,174,0,EarnBetter
productivity,other,ai_generator,none,unknown,other,1,21,2023,2023-12-18,187,0,Agenda Hero Magic
mental_health,developers,ai_assistant,none,unknown,api_dev,1,53,2023,2023-12-18,236,1,Mental
other,developers,utility,invite_collab,unknown,api_dev,1,45,2023,2023-12-18,20,0,Blameless
productivity,businesses,ai_generator,invite_collab,unknown,other,1,44,2023,2023-12-18,2,0,BrainSoup
other,businesses,ai_generator,none,subscription,web,1,29,2023,2023-12-18,6,0,Aipixal
productivity,other,ai_assistant,none,unknown,chat_voice,1,49,2023,2023-12-18,1,0,BrainBox - Bestseller | 9000+ Units Sold
other,developers,utility,none,unknown,web,1,40,2023,2023-12-18,148,0,Image Pipeline
dating_social,developers,social_feed,shareable_output,unknown,chat_voice,1,41,2023,2023-12-18,2,0,GptHub.best
productivity,other,social_feed,none,unknown,other,1,40,2023,2023-12-18,2,0,updateyourresume
other,consumers,utility,none,unknown,mobile,1,39,2023,2023-12-18,2,0,Artisse AI
dating_social,other,ai_assistant,none,unknown,chat_voice,1,48,2023,2023-12-17,1,0,Digital Friends AI
other,developers,social_feed,none,unknown,web,1,48,2023,2023-12-17,287,1,Roast My Web
other,consumers,ai_assistant,none,unknown,mobile,1,50,2023,2023-12-17,116,0,Giftruly
other,consumers,tracker,none,unknown,other,1,49,2023,2023-12-17,130,0,TurboScripter
other,other,utility,none,unknown,other,1,50,2023,2023-12-17,271,1,InterviewJarvis
other,consumers,ai_assistant,none,unknown,web,1,25,2023,2023-12-17,119,0,Chatboat
other,consumers,ai_assistant,none,unknown,chat_voice,1,43,2023,2023-12-17,206,0,THERAi
productivity,developers,utility,none,unknown,browser_ext,1,26,2023,2023-12-17,27,0,AI Group Tabs
other,other,ai_generator,none,freemium,other,1,52,2023,2023-12-17,1,0,LaPrompt
other,developers,utility,none,unknown,api_dev,1,50,2023,2023-12-17,35,0,Linq
mental_health,consumers,utility,none,unknown,other,1,25,2023,2023-12-17,3,0,LEWK Stylist
productivity,businesses,ai_generator,none,unknown,other,1,41,2023,2023-12-17,5,0,DARRA.AI
other,businesses,utility,none,unknown,web,1,23,2023,2023-12-17,2,0,50AI
productivity,other,utility,none,unknown,other,1,49,2023,2023-12-17,1,0,Clemory
other,other,marketplace,none,unknown,other,1,40,2023,2023-12-17,6,0,GPTs List
other,other,ai_generator,shareable_output,freemium,other,1,52,2023,2023-12-17,1,0,AI Quote Image Generator
other,businesses,tracker,none,freemium,web,1,41,2023,2023-12-17,2,0,ProfitClass Review
other,other,social_feed,none,unknown,chat_voice,1,38,2023,2023-12-17,2,0,OmniDock
other,other,utility,none,unknown,other,1,14,2023,2023-12-17,0,0,Fire and Bubble
other,other,utility,none,unknown,web,1,50,2023,2023-12-16,0,0,Colorin AI
other,other,ai_generator,none,unknown,chat_voice,1,36,2023,2023-12-16,2,0,Glassix
other,businesses,utility,none,unknown,web,1,45,2023,2023-12-16,2,0,OpenGPTs
productivity,developers,utility,none,freemium,api_dev,1,49,2023,2023-12-16,4,0,GoogleGemini.co
other,consumers,ai_generator,none,unknown,other,1,47,2023,2023-12-16,205,0,Username Generator
other,developers,tracker,none,unknown,api_dev,1,46,2023,2023-12-16,135,0,PromptMule
finance,other,ai_generator,none,unknown,other,1,39,2023,2023-12-16,281,1,TryHairstyle.com
productivity,other,utility,none,unknown,other,1,53,2023,2023-12-16,249,1,GrowEasy
productivity,consumers,ai_assistant,none,subscription,chat_voice,1,46,2023,2023-12-16,472,1,Snoooz
other,other,ai_generator,none,freemium,other,1,42,2023,2023-12-16,8,0,Xeets AI Generator
productivity,other,ai_generator,none,freemium,other,1,46,2023,2023-12-16,6,0,ResumeFromSpace
other,other,utility,none,unknown,chat_voice,1,45,2023,2023-12-16,4,0,Call Santa's Hotline
other,consumers,utility,none,freemium,other,1,49,2023,2023-12-16,18,0,Data Scientist Interview Question Bank
other,other,ai_assistant,none,unknown,chat_voice,1,41,2023,2023-12-16,2,0,Kira
other,businesses,utility,none,unknown,other,1,55,2023,2023-12-16,2,0,PLR Power of Positive Self-Talk Review
other,other,utility,none,unknown,other,1,22,2023,2023-12-16,1,0,AnalyticDB and OpenAI [Jupyter Notebook]
other,developers,utility,none,unknown,api_dev,1,56,2023,2023-12-16,4,0,Gemini Pro API to Google Sheets
other,other,utility,none,unknown,other,1,17,2023,2023-12-15,1,0,Elasticsearch and OpenAI
mental_health,consumers,ai_generator,none,freemium,chat_voice,1,53,2023,2023-12-15,1,0,Fithex
other,other,utility,shareable_output,unknown,other,1,62,2023,2023-12-15,12,0,Bookwiz
other,other,social_feed,shareable_output,freemium,other,1,62,2023,2023-12-15,1,0,AI Monstaz
other,businesses,ai_generator,none,unknown,chat_voice,1,25,2023,2023-12-15,1,0,CodiBot
productivity,businesses,utility,none,unknown,web,1,42,2023,2023-12-15,3,0,Chhaya AI
other,developers,utility,none,unknown,api_dev,1,30,2023,2023-12-15,1,0,Phi-2 models
dating_social,other,utility,none,unknown,other,1,46,2023,2023-12-15,2,0,Oz Biometry
other,students,utility,none,unknown,other,1,24,2023,2023-12-15,4,0,Fabler
other,other,ai_generator,none,freemium,other,1,39,2023,2023-12-15,102,0,Season's AI Greetings
other,businesses,ai_generator,none,unknown,other,1,37,2023,2023-12-15,2,0,Name Brewery
other,other,ai_generator,none,unknown,mobile,1,44,2023,2023-12-15,253,1,FeedLens
other,other,utility,none,freemium,other,1,40,2023,2023-12-15,88,0,Photo-to-Anime.com
productivity,other,marketplace,community,freemium,other,1,39,2023,2023-12-15,401,1,Altern
productivity,other,ai_generator,none,unknown,mobile,1,53,2023,2023-12-15,549,1,Taskade AI Mobile
productivity,developers,utility,none,unknown,api_dev,1,56,2023,2023-12-15,21,0,Drip Art AI
other,other,ai_generator,none,unknown,other,1,32,2023,2023-12-15,1,0,Resolvebot
other,other,utility,none,unknown,web,1,41,2023,2023-12-15,2,0,TryOnHub.ai
productivity,developers,tracker,none,unknown,web,1,51,2023,2023-12-15,4,0,oorja
productivity,developers,ai_assistant,shareable_output,subscription,chat_voice,1,51,2023,2023-12-15,1,0,AIForAll
productivity,other,utility,none,unknown,chat_voice,1,47,2023,2023-12-15,2,0,AI Hubs
other,other,utility,none,unknown,web,1,52,2023,2023-12-15,4,0,CoolGiftIdeas
other,developers,utility,none,freemium,chat_voice,1,47,2023,2023-12-15,9,0,DevMind
other,developers,tracker,none,unknown,chat_voice,1,49,2023,2023-12-15,601,1,Simple Analytics AI
other,developers,utility,none,unknown,api_dev,1,54,2023,2023-12-15,311,1,Merlin Unified API
other,developers,ai_generator,none,unknown,web,1,41,2023,2023-12-15,2,0,StaticBlocks
productivity,developers,ai_generator,none,unknown,chat_voice,1,47,2023,2023-12-15,3,0,Lumina AI
other,developers,utility,none,unknown,browser_ext,1,43,2023,2023-12-15,3,0,GPT Studio
other,other,ai_generator,none,unknown,other,1,31,2023,2023-12-15,116,0,Pikzels AI
other,other,ai_assistant,none,unknown,chat_voice,1,39,2023,2023-12-15,1,0,PenPal
other,developers,ai_generator,none,unknown,web,1,37,2023,2023-12-15,2,0,NFT Collection Generator with AI
productivity,businesses,ai_generator,invite_collab,unknown,web,1,48,2023,2023-12-15,110,0,Xmind AI
other,developers,utility,none,unknown,api_dev,1,54,2023,2023-12-15,210,0,GPT Router
other,businesses,social_feed,shareable_output,unknown,other,1,59,2023,2023-12-15,325,1,Satellitor
other,businesses,utility,none,unknown,other,1,57,2023,2023-12-15,115,0,FastDrafts from Briefly
other,developers,utility,none,unknown,chat_voice,1,28,2023,2023-12-15,1,0,Backdoor AI
productivity,other,utility,none,unknown,other,1,48,2023,2023-12-15,2,0,Digital Polarimeter
mental_health,students,utility,none,freemium,other,1,30,2023,2023-12-14,1,0,Heexy
other,other,utility,none,unknown,other,1,45,2023,2023-12-14,83,0,Crit Design
creator,consumers,utility,none,unknown,web,1,45,2023,2023-12-14,85,0,Delphi
other,developers,utility,none,unknown,chat_voice,1,28,2023,2023-12-14,5,0,Gemini Pro Chat
productivity,developers,utility,none,unknown,web,1,41,2023,2023-12-14,4,0,XGenTools.io
other,other,ai_generator,none,freemium,chat_voice,1,18,2023,2023-12-14,1,0,INVOICEgenerator
other,developers,utility,none,unknown,api_dev,1,51,2023,2023-12-14,142,0,Music.AI
other,students,utility,none,unknown,other,1,47,2023,2023-12-14,90,0,Tutur
other,businesses,utility,none,unknown,other,1,55,2023,2023-12-14,96,0,Heatseeker AI
productivity,other,utility,none,freemium,other,1,33,2023,2023-12-14,1,0,Free Batch Remove Background No signup!
other,other,ai_assistant,none,freemium,chat_voice,1,39,2023,2023-12-14,5,0,SmartAI
other,developers,ai_assistant,none,unknown,api_dev,1,40,2023,2023-12-14,411,1,MessengerX.io
other,other,utility,none,unknown,other,1,30,2023,2023-12-14,156,0,Imagen 2
other,other,utility,none,unknown,other,1,53,2023,2023-12-14,165,0,250+ Trends for 2024
productivity,developers,utility,none,unknown,api_dev,1,43,2023,2023-12-14,198,0,Unwrapped AI
productivity,consumers,tracker,shareable_output,unknown,mobile,1,48,2023,2023-12-14,277,1,TubeOnAI
finance,developers,utility,none,unknown,web,1,44,2023,2023-12-14,948,1,Scade.pro
other,other,ai_generator,none,freemium,browser_ext,1,53,2023,2023-12-14,118,0,Snapby AI - Figma Plugin
dating_social,other,ai_generator,none,unknown,chat_voice,1,50,2023,2023-12-14,129,0,WooWell
other,creators_solo,social_feed,shareable_output,freemium,other,1,52,2023,2023-12-14,1,0,GPT Manager
productivity,developers,social_feed,shareable_output,unknown,api_dev,1,54,2023,2023-12-14,10,0,NewsRoom.GG
finance,consumers,tracker,none,subscription,web,1,42,2023,2023-12-14,59,0,Cashvisory’s Personal Finance Platform
other,consumers,utility,none,unknown,mobile,1,43,2023,2023-12-14,1,0,Harmonis - Afirmaciones Personalizadas
other,other,utility,none,unknown,chat_voice,1,51,2023,2023-12-14,6,0,iA Writer 7
other,other,ai_generator,none,unknown,chat_voice,1,41,2023,2023-12-14,0,0,Diyva
dating_social,businesses,marketplace,none,unknown,web,1,49,2023,2023-12-14,1,0,Afiniq
creator,creators_solo,social_feed,shareable_output,unknown,web,1,48,2023,2023-12-14,32,0,Off/Script
other,developers,utility,none,unknown,api_dev,1,8,2023,2023-12-14,5,0,TEST
productivity,students,ai_generator,none,unknown,other,1,43,2023,2023-12-14,2,0,Inkey.ai
productivity,other,utility,none,unknown,web,1,50,2023,2023-12-14,33,0,Selfsite
productivity,other,ai_generator,none,unknown,chat_voice,1,26,2023,2023-12-14,2,0,ChatCoach
productivity,other,utility,none,unknown,other,1,51,2023,2023-12-14,0,0,translateaudio
other,other,social_feed,none,freemium,other,1,31,2023,2023-12-14,15,0,CREATUS.AI
productivity,other,tracker,none,unknown,other,1,51,2023,2023-12-14,36,0,D&AViz lite
productivity,consumers,ai_generator,none,unknown,chat_voice,1,55,2023,2023-12-14,6,0,Osmosis.fm
productivity,students,ai_generator,none,unknown,other,1,41,2023,2023-12-14,320,1,GradesAI
other,consumers,tracker,none,unknown,other,1,42,2023,2023-12-14,2,0,WinWise
other,other,ai_assistant,none,unknown,web,1,43,2023,2023-12-14,15,0,Interviewable
other,developers,utility,none,unknown,api_dev,1,53,2023,2023-12-14,1,0,Labnic -Vacuum Drying Oven
other,consumers,utility,none,unknown,chat_voice,1,37,2023,2023-12-14,1,0,LMNT
other,creators_solo,utility,none,unknown,other,1,38,2023,2023-12-13,221,0,MindOne 0.6
productivity,students,ai_generator,none,freemium,other,1,40,2023,2023-12-13,3,0,Eduwriter.ai
finance,students,ai_generator,none,unknown,chat_voice,1,57,2023,2023-12-13,2,0,AI Money Mentor: ChatGPT Edition
other,other,tracker,none,unknown,other,1,34,2023,2023-12-13,1,0,All Savvy
other,other,utility,none,unknown,other,1,25,2023,2023-12-13,1,0,Okta Security Breached?
dating_social,other,utility,none,freemium,other,1,46,2023,2023-12-13,2,0,Paygrade Assess
other,developers,marketplace,shareable_output,unknown,browser_ext,1,55,2023,2023-12-13,2,0,Lightning AI Studios
other,other,tracker,none,unknown,other,1,35,2023,2023-12-13,28,0,Cappella
productivity,other,utility,none,unknown,other,1,6,2023,2023-12-13,1,0,test
other,other,tracker,none,unknown,other,1,43,2023,2023-12-13,1,0,Trazable LlifeCycle
productivity,other,social_feed,none,unknown,other,1,47,2023,2023-12-13,165,0,Audio Notes AI
other,businesses,tracker,none,unknown,other,1,53,2023,2023-12-13,190,0,Ask Viable
other,developers,utility,none,subscription,api_dev,1,51,2023,2023-12-13,102,0,GPT Pilot
dating_social,other,utility,invite_collab,unknown,other,1,39,2023,2023-12-13,294,1,Buenoverse
productivity,other,ai_generator,none,unknown,other,1,49,2023,2023-12-13,0,0,Podcaster Pro AI Toolkit
creator,creators_solo,utility,none,unknown,other,1,41,2023,2023-12-13,5,0,Linkers.ai
productivity,developers,ai_assistant,none,unknown,chat_voice,1,49,2023,2023-12-13,1,0,Voqal Assistant
other,businesses,tracker,shareable_output,freemium,web,1,40,2023,2023-12-13,175,0,PriceGPT
creator,developers,ai_generator,none,unknown,web,1,51,2023,2023-12-13,509,1,App Mint AI
dating_social,other,ai_generator,shareable_output,unknown,other,1,36,2023,2023-12-13,111,0,AvatarCraft
other,other,ai_generator,none,unknown,other,1,26,2023,2023-12-13,5,0,Christmas Images Generator
productivity,developers,utility,invite_collab,unknown,web,1,35,2023,2023-12-13,4,0,StackRef
productivity,developers,utility,none,unknown,api_dev,1,41,2023,2023-12-13,1,0,Fjorney
other,other,utility,none,freemium,other,1,49,2023,2023-12-13,1,0,Video Repair
productivity,other,ai_generator,none,unknown,other,1,40,2023,2023-12-13,1,0,File Repair
other,developers,tracker,none,unknown,other,1,53,2023,2023-12-13,3,0,Brain Trust
other,other,tracker,none,unknown,other,1,48,2023,2023-12-13,1,0,Kingshiper Vocal Remover
other,developers,utility,none,unknown,api_dev,1,62,2023,2023-12-13,7,0,novita.ai Easy LoRA Training
other,businesses,utility,none,unknown,web,1,8,2023,2023-12-13,0,0,DotsAi
other,other,utility,none,unknown,web,1,31,2023,2023-12-13,1,0,AI Excellence Unleashed
other,other,ai_generator,none,unknown,other,1,42,2023,2023-12-13,0,0,Photo Repair
mental_health,businesses,ai_generator,none,unknown,other,1,38,2023,2023-12-12,32,0,AirBrush Headshot
productivity,consumers,ai_generator,none,unknown,chat_voice,1,46,2023,2023-12-12,1,0,BRAiN Assistant
productivity,developers,utility,shareable_output,unknown,api_dev,1,56,2023,2023-12-12,9,0,OpenAI vision Bulk images
creator,consumers,utility,none,unknown,other,1,49,2023,2023-12-12,316,1,Brief
dating_social,students,social_feed,none,unknown,mobile,1,45,2023,2023-12-12,65,0,Fluento
productivity,other,utility,none,unknown,chat_voice,1,39,2023,2023-12-12,433,1,Ideaflow
other,developers,ai_generator,none,subscription,other,1,57,2023,2023-12-12,577,1,80days.me 3.0 Travel
other,businesses,utility,none,subscription,other,1,34,2023,2023-12-12,95,0,startuptools.ai
other,developers,ai_generator,none,unknown,chat_voice,1,46,2023,2023-12-12,3,0,GPT-Collection
productivity,businesses,social_feed,none,unknown,web,1,37,2023,2023-12-12,184,0,Recast Studio
other,other,ai_assistant,none,unknown,chat_voice,1,52,2023,2023-12-12,154,0,Chat with YouTube
other,consumers,ai_generator,none,unknown,other,1,38,2023,2023-12-12,117,0,Fakeface
finance,developers,tracker,none,unknown,mobile,1,38,2023,2023-12-12,166,0,Mezzi
other,other,ai_generator,none,unknown,other,1,42,2023,2023-12-12,388,1,Modyfi: Next-gen Motion Design
mental_health,other,utility,none,freemium,web,1,51,2023,2023-12-12,1,0,Remix by Mansa
other,students,utility,none,unknown,other,1,41,2023,2023-12-12,3,0,Reach Best Activities Checker
other,developers,utility,none,unknown,web,1,33,2023,2023-12-12,5,0,Composable Prompts
productivity,businesses,tracker,none,unknown,other,1,47,2023,2023-12-12,218,0,EnVsion AI
productivity,businesses,tracker,invite_collab,unknown,other,1,37,2023,2023-12-12,324,1,Intelogos AI
other,other,marketplace,none,freemium,web,1,48,2023,2023-12-12,7,0,AI Search
productivity,other,social_feed,none,unknown,other,1,53,2023,2023-12-12,28,0,caspa AI
productivity,developers,ai_generator,none,unknown,chat_voice,1,28,2023,2023-12-12,2,0,JustCode
productivity,other,ai_generator,none,unknown,web,1,31,2023,2023-12-12,2,0,RoastRocket
other,developers,tracker,shareable_output,unknown,api_dev,1,53,2023,2023-12-12,53,0,Llog
other,other,ai_assistant,none,unknown,chat_voice,1,49,2023,2023-12-12,1,0,DotScript
finance,other,social_feed,community,unknown,web,1,39,2023,2023-12-12,8,0,Indicia Labs Platform
other,developers,tracker,none,unknown,chat_voice,1,53,2023,2023-12-12,1,0,GPT Search
other,other,utility,none,unknown,chat_voice,1,17,2023,2023-12-12,3,0,indexGPTs
dating_social,other,ai_generator,shareable_output,unknown,chat_voice,1,46,2023,2023-12-12,44,0,HiSanta.ai
dating_social,developers,ai_generator,none,freemium,web,1,50,2023,2023-12-12,2,0,AI Tamago
productivity,developers,utility,none,unknown,other,1,50,2023,2023-12-12,7,0,Ethertext
productivity,other,ai_generator,none,unknown,other,1,33,2023,2023-12-12,256,1,MagicDocs
productivity,other,utility,none,unknown,browser_ext,1,50,2023,2023-12-12,133,0,PromptForge
other,developers,utility,none,unknown,other,1,52,2023,2023-12-12,141,0,Apple MLX
other,other,utility,none,unknown,other,1,47,2023,2023-12-12,6,0,AiPetImage
other,businesses,tracker,none,unknown,other,1,39,2023,2023-12-12,6,0,Seabiscuit: Business GPTs
productivity,businesses,utility,none,unknown,web,1,31,2023,2023-12-12,1,0,Perdopo AI
other,other,ai_assistant,none,unknown,chat_voice,1,10,2023,2023-12-12,2,0,Twinit
finance,developers,utility,none,unknown,other,1,46,2023,2023-12-11,20,0,Shopilot
productivity,other,utility,none,unknown,other,1,53,2023,2023-12-11,1,0,Scriber
productivity,businesses,marketplace,invite_collab,unknown,other,1,31,2023,2023-12-11,16,0,Jackk
other,other,utility,none,unknown,mobile,1,40,2023,2023-12-11,1,0,Walpium AI
productivity,other,ai_generator,shareable_output,unknown,other,1,25,2023,2023-12-11,5,0,Nullface AI
other,developers,utility,none,unknown,mobile,1,42,2023,2023-12-11,1,0,Face Liveness Detection Android App
other,other,utility,none,unknown,other,1,38,2023,2023-12-11,3,0,Alpha Sender
other,other,utility,none,unknown,mobile,1,46,2023,2023-12-11,1,0,AiSnap
productivity,developers,utility,none,unknown,api_dev,1,36,2023,2023-12-11,128,0,GitBrain
dating_social,other,social_feed,shareable_output,unknown,chat_voice,1,45,2023,2023-12-11,148,0,Giftit
productivity,other,utility,none,subscription,mobile,1,45,2023,2023-12-11,148,0,Campedia
productivity,other,ai_generator,none,unknown,web,1,60,2023,2023-12-11,187,0,Editby 2.0
other,other,ai_generator,none,freemium,other,1,46,2023,2023-12-11,122,0,Xmirror
other,students,ai_assistant,none,unknown,other,1,40,2023,2023-12-11,141,0,CodeKidz
other,other,ai_generator,none,unknown,other,1,31,2023,2023-12-11,5,0,AI Cartoon Generator
other,other,ai_generator,none,unknown,web,1,47,2023,2023-12-11,424,1,Magnific Sketch to Image
other,developers,ai_generator,none,unknown,chat_voice,1,51,2023,2023-12-11,20,0,LeMUR
ai_agents,consumers,ai_assistant,none,unknown,chat_voice,1,50,2023,2023-12-11,2,0,Sound Assistant Offline Agent
productivity,other,utility,none,unknown,other,1,37,2023,2023-12-11,2,0,Brevity
other,consumers,ai_generator,none,unknown,other,1,46,2023,2023-12-11,9,0,Ai-Daily News
other,consumers,utility,none,unknown,mobile,1,43,2023,2023-12-11,4,0,Songbird for iOS
other,developers,utility,none,unknown,other,1,46,2023,2023-12-11,3,0,KG-RAG
other,developers,ai_generator,none,unknown,web,1,42,2023,2023-12-11,2,0,Luxand.cloud
creator,creators_solo,utility,none,freemium,other,1,31,2023,2023-12-11,11,0,Firesnap
finance,businesses,utility,none,unknown,browser_ext,1,52,2023,2023-12-11,4,0,Dantia
productivity,students,ai_generator,none,unknown,other,1,39,2023,2023-12-11,2,0,DaHelp Quest
productivity,developers,utility,none,unknown,web,1,37,2023,2023-12-11,5,0,Hypercode
other,developers,ai_generator,none,unknown,api_dev,1,50,2023,2023-12-11,11,0,SharpAPI
productivity,other,utility,none,unknown,other,1,50,2023,2023-12-11,410,1,BoldDesk
other,students,utility,none,unknown,other,1,32,2023,2023-12-11,15,0,Garden
other,other,marketplace,none,unknown,chat_voice,1,57,2023,2023-12-11,1,0,AI Girlfriend: waifu chat& roleplay
other,businesses,ai_generator,none,unknown,other,1,44,2023,2023-12-11,2,0,Salee
other,students,social_feed,shareable_output,unknown,chat_voice,1,46,2023,2023-12-10,9,0,Fastgen Hackathon: Hivemind Memory
other,consumers,social_feed,none,unknown,other,1,44,2023,2023-12-10,4,0,LazyTiktok
other,students,ai_generator,none,unknown,mobile,1,31,2023,2023-12-10,2,0,AISpeak
other,other,ai_generator,none,unknown,other,1,39,2023,2023-12-10,2,0,AI Mirror
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,45,2023,2023-12-10,443,1,AI Assistant
dating_social,other,ai_assistant,none,unknown,chat_voice,1,45,2023,2023-12-10,125,0,Charm Check
productivity,consumers,ai_assistant,none,unknown,chat_voice,1,50,2023,2023-12-10,608,1,ayraa
productivity,businesses,ai_generator,none,unknown,mobile,1,37,2023,2023-12-10,1,0,I ♡ Captions
other,developers,utility,none,unknown,web,1,50,2023,2023-12-10,7,0,PicLabel
productivity,developers,ai_assistant,none,freemium,chat_voice,1,62,2023,2023-12-10,5,0,iMean AI Builder (Alpha Test)
other,developers,social_feed,shareable_output,freemium,api_dev,1,55,2023,2023-12-10,2,0,NEXBot
productivity,developers,ai_generator,none,freemium,mobile,1,46,2023,2023-12-10,2,0,Free Wallpaper Maker
other,consumers,ai_generator,shareable_output,unknown,other,1,51,2023,2023-12-10,3,0,Bloggen AI: Long-Form SEO Writer
other,consumers,ai_assistant,none,freemium,chat_voice,1,41,2023,2023-12-10,7,0,MeslAI
creator,other,utility,none,subscription,other,1,55,2023,2023-12-10,19,0,SummaLetter - AI newsletter summarizer
productivity,businesses,utility,none,unknown,other,1,48,2023,2023-12-10,60,0,Startup Idea Validator
productivity,consumers,ai_generator,none,unknown,chat_voice,1,44,2023,2023-12-10,2,0,Wandee My AI Assistant
finance,other,tracker,none,unknown,other,1,32,2023,2023-12-10,2,0,Stock Trading Software Reviews
other,other,ai_generator,none,unknown,other,1,52,2023,2023-12-09,2,0,This Person Not Exist
productivity,other,utility,community,unknown,web,1,44,2023,2023-12-09,15,0,Noi
creator,other,utility,none,unknown,chat_voice,1,36,2023,2023-12-09,325,1,Video Translation by Akool
finance,developers,ai_generator,none,unknown,other,1,46,2023,2023-12-09,9,0,CCAI
creator,developers,utility,none,freemium,chat_voice,1,48,2023,2023-12-09,51,0,Gapier - For ChatGPT GPTs Users
other,consumers,utility,none,unknown,other,1,43,2023,2023-12-09,1,0,Don’t Gift a Shit
finance,other,utility,none,unknown,other,1,28,2023,2023-12-09,2,0,Capahands
other,developers,ai_generator,none,unknown,other,1,42,2023,2023-12-09,2,0,Apple Calendar Generator
other,developers,utility,none,unknown,other,1,51,2023,2023-12-09,5,0,Zinbo
other,consumers,utility,none,unknown,other,1,64,2023,2023-12-09,4,0,Socky.ai - AI Designed Custom Socks
other,other,utility,none,unknown,chat_voice,1,44,2023,2023-12-09,2,0,Noise-o-matic
other,other,ai_generator,none,unknown,other,1,42,2023,2023-12-09,1,0,VanceAI Background Generator
other,other,ai_generator,none,unknown,other,1,38,2023,2023-12-09,2,0,Fancinet
